split, sceneId, level, roomId, roomType, startX, startY, startZ, startAngle, goalObjectId, goalX, goalY, goalZ, dist, pathDist, pathNumDoors, pathDoorIds, pathNumRooms, pathRoomIndices
val,Sundown,0,,,-10.253,3.617,-0.271,3.4,,-10.241,-0.818,-0.283,4.435,4.435,,,,
val,Sundown,0,,,-6.335,-1.452,-0.215,4.795,,-3.151,1.544,-0.322,4.374,6.038,,,,
val,Sundown,0,,,1.014,2.692,-0.197,5.914,,-3.151,1.544,-0.322,4.322,4.322,,,,
val,Sundown,0,,,-3.692,1.534,-0.199,5.346,,-1.267,4.959,-0.191,4.197,5.033,,,,
val,Sundown,0,,,-11.463,2.016,-0.233,0.1,,-12.829,-1.841,-0.272,4.092,4.147,,,,
val,Sundown,0,,,-6.335,-1.452,-0.215,4.795,,-3.692,1.534,-0.199,3.988,5.529,,,,
val,Sundown,0,,,-2.206,1.539,-0.2,5.343,,0.577,4.312,-0.206,3.929,5.099,,,,
val,Sundown,0,,,-5.866,0.117,-0.219,3.625,,-2.206,1.539,-0.2,3.926,5.329,,,,
val,Sundown,0,,,-1.267,4.959,-0.191,3.605,,-3.151,1.544,-0.322,3.902,4.5,,,,
val,Sundown,0,,,-6.335,-1.452,-0.215,4.795,,-5.066,2.043,-0.213,3.719,4.093,,,,
val,Sundown,0,,,-6.335,-1.452,-0.215,4.795,,-5.051,2.023,-0.336,3.707,4.078,,,,
val,Sundown,0,,,-11.408,1.54,-0.227,1.445,,-12.829,-1.841,-0.272,3.668,3.668,,,,
val,Sundown,0,,,1.502,6.323,-0.191,0.952,,1.014,2.692,-0.197,3.664,4.783,,,,
val,Sundown,0,,,-2.206,1.539,-0.2,5.343,,-1.267,4.959,-0.191,3.547,3.547,,,,
val,Sundown,0,,,-2.206,1.539,-0.2,5.343,,1.014,2.692,-0.197,3.42,3.42,,,,
val,Sundown,0,,,0.075,5.827,-0.193,2.119,,1.014,2.692,-0.197,3.273,3.273,,,,
val,Sundown,0,,,-1.267,4.959,-0.191,3.605,,1.014,2.692,-0.197,3.216,4.871,,,,
val,Sundown,0,,,-10.197,0.681,-0.279,0.194,,-10.263,-2.519,-0.28,3.201,3.201,,,,
val,Sundown,0,,,-7.134,-3.479,-0.372,3.956,,-10.317,-3.414,-0.363,3.184,3.184,,,,
val,Sundown,0,,,-9.162,2.151,-0.276,5.392,,-10.241,-0.818,-0.283,3.159,3.904,,,,
val,Sundown,0,,,-1.267,4.959,-0.191,3.605,,1.502,6.323,-0.191,3.087,3.087,,,,
val,Sundown,0,,,-5.866,0.117,-0.219,3.625,,-3.151,1.544,-0.322,3.069,4.399,,,,
val,Sundown,0,,,-1.606,0.107,-0.198,4.638,,0.279,-2.22,-0.192,2.995,2.995,,,,
val,Sundown,0,,,-10.253,3.617,-0.271,3.4,,-10.197,0.681,-0.279,2.937,2.937,,,,
val,Sundown,0,,,-10.142,2.104,-0.275,2.279,,-10.241,-0.818,-0.283,2.923,2.923,,,,
val,Sundown,0,,,-11.463,2.016,-0.233,0.1,,-13.125,-0.368,-0.277,2.906,3.541,,,,
val,Sundown,0,,,-2.206,1.539,-0.2,5.343,,-5.066,2.043,-0.213,2.904,2.904,,,,
val,Sundown,0,,,-6.335,-1.452,-0.215,4.795,,-4.803,1.011,-0.206,2.902,3.028,,,,
val,Sundown,0,,,-2.206,1.539,-0.2,5.343,,-5.051,2.023,-0.336,2.889,2.889,,,,
val,Sundown,0,,,-4.756,0.226,-0.218,4.105,,-2.206,1.539,-0.2,2.868,4.714,,,,
val,Sundown,0,,,-11.502,0.694,-0.272,3.607,,-12.829,-1.841,-0.272,2.861,2.861,,,,
val,Sundown,0,,,-4.803,1.011,-0.206,3.999,,-2.206,1.539,-0.2,2.649,3.94,,,,
val,Sundown,0,,,-5.866,0.117,-0.219,3.625,,-3.692,1.534,-0.199,2.595,3.891,,,,
val,Sundown,0,,,-11.408,1.54,-0.227,1.445,,-13.125,-0.368,-0.277,2.567,3.078,,,,
val,Sundown,0,,,-7.984,-4.119,-0.359,2.95,,-10.317,-3.414,-0.363,2.438,2.438,,,,
val,Sundown,0,,,-0.004,0.162,-0.194,1.61,,0.279,-2.22,-0.192,2.399,2.399,,,,
val,Sundown,0,,,-7.134,-3.479,-0.372,3.956,,-9.479,-3.876,-0.352,2.379,2.379,,,,
val,Sundown,0,,,-4.756,0.226,-0.218,4.105,,-6.335,-1.452,-0.215,2.305,3.815,,,,
val,Sundown,0,,,-3.435,0.078,-0.206,3.009,,-3.597,-2.174,-0.212,2.258,2.258,,,,
val,Sundown,0,,,1.502,6.323,-0.191,0.952,,0.577,4.312,-0.206,2.214,3.107,,,,
val,Sundown,0,,,-11.696,-0.046,-0.274,0.887,,-12.829,-1.841,-0.272,2.123,2.123,,,,
val,Sundown,0,,,-5.866,0.117,-0.219,3.625,,-5.066,2.043,-0.213,2.086,2.454,,,,
val,Sundown,0,,,-4.756,0.226,-0.218,4.105,,-3.151,1.544,-0.322,2.079,3.785,,,,
val,Sundown,0,,,-5.866,0.117,-0.219,3.625,,-5.051,2.023,-0.336,2.076,2.44,,,,
val,Sundown,0,,,-11.463,2.016,-0.233,0.1,,-11.696,-0.046,-0.274,2.076,2.076,,,,
val,Sundown,0,,,-5.066,2.043,-0.213,5.441,,-3.151,1.544,-0.322,1.981,1.981,,,,
val,Sundown,0,,,-0.004,0.162,-0.194,1.61,,-0.778,-1.649,-0.198,1.969,1.969,,,,
val,Sundown,0,,,-3.151,1.544,-0.322,5.283,,-5.051,2.023,-0.336,1.96,1.96,,,,
val,Sundown,0,,,-1.267,4.959,-0.191,3.605,,0.577,4.312,-0.206,1.954,3.195,,,,
val,Sundown,0,,,-1.606,0.107,-0.198,4.638,,-0.778,-1.649,-0.198,1.941,1.941,,,,
val,Sundown,0,,,-11.502,0.694,-0.272,3.607,,-13.125,-0.368,-0.277,1.94,2.23,,,,
val,Sundown,0,,,-4.756,0.226,-0.218,4.105,,-5.066,2.043,-0.213,1.843,1.843,,,,
val,Sundown,0,,,-9.162,2.151,-0.276,5.392,,-10.253,3.617,-0.271,1.828,2.499,,,,
val,Sundown,0,,,-4.756,0.226,-0.218,4.105,,-5.051,2.023,-0.336,1.825,1.825,,,,
val,Sundown,0,,,-9.162,2.151,-0.276,5.392,,-10.197,0.681,-0.279,1.797,2.404,,,,
val,Sundown,0,,,-4.803,1.011,-0.206,3.999,,-3.151,1.544,-0.322,1.739,3.01,,,,
val,Sundown,0,,,-10.241,-0.818,-0.283,0.304,,-10.263,-2.519,-0.28,1.701,1.701,,,,
test,Paige,0,,,-14.775,2.257,-2.616,0.439,,-9.442,-0.519,-2.713,6.013,9.46,,,,
test,Paige,2,,,-15.284,4.967,-0.303,4.666,,-11.871,10.835,-0.29,6.788,8.881,,,,
test,Paige,2,,,-11.864,5.637,-0.008,3.123,,-10.532,10.97,-0.293,5.504,5.725,,,,
test,Paige,2,,,-9.098,7.381,0.009,3.741,,-11.846,2.344,0.007,5.737,6.854,,,,
test,Paige,0,,,0.199,0.031,-2.639,0.21,,-14.054,4.657,-2.639,14.985,26.325,,,,
test,Paige,0,,,-0.706,3.907,-2.637,2.447,,-9.817,5.951,-2.64,9.337,13.668,,,,
test,Paige,0,,,-14.775,2.257,-2.616,0.439,,-10.246,7.242,-2.636,6.735,9.139,,,,
test,Paige,2,,,-4.8,5.682,0.023,2.599,,-4.495,-0.794,0.04,6.482,6.482,,,,
test,Paige,0,,,-13.793,2.348,-2.636,2.905,,-4.597,2.729,-2.623,9.204,17.259,,,,
test,Paige,0,,,-3.404,3.958,-2.639,4.92,,-8.765,-0.184,-2.694,6.774,12.984,,,,
test,Paige,2,,,-10.645,5.64,-0.009,3.136,,-10.532,10.97,-0.293,5.339,6.943,,,,
test,Paige,0,,,-15.521,6.398,-2.626,5.226,,-11.538,0.077,-2.692,7.472,13.843,,,,
test,Paige,2,,,-9.88,2.568,0.003,0.127,,-10.818,10.005,-0.297,7.502,9.153,,,,
test,Paige,0,,,-4.765,3.967,-2.643,4.995,,-16.659,4.443,-2.627,11.904,19.56,,,,
test,Paige,0,,,-13.793,2.348,-2.636,2.905,,-9.817,5.951,-2.64,5.366,7.934,,,,
test,Paige,0,,,-4.467,0.059,-2.597,1.465,,-3.416,5.406,-2.611,5.45,6.728,,,,
test,Paige,0,,,-16.264,2.68,-2.615,0.449,,-7.826,0.041,-2.702,8.841,11.375,,,,
test,Paige,2,,,-7.263,5.473,-0.004,1.403,,-8.371,11.295,-0.284,5.934,12.806,,,,
test,Paige,2,,,-8.371,11.295,-0.284,1.919,,-10.636,6.618,0.014,5.206,9.767,,,,
test,Paige,0,,,-0.706,3.907,-2.637,2.447,,-10.246,7.242,-2.636,10.106,15.029,,,,
test,Paige,0,,,1.411,4.172,-2.627,3.161,,-11.07,2.318,-2.633,12.617,16.745,,,,
test,Paige,0,,,-14.054,4.657,-2.639,4.272,,-2.826,7.182,-2.61,11.509,20.249,,,,
test,Paige,0,,,-14.054,4.657,-2.639,4.272,,-4.467,0.059,-2.597,10.633,22.253,,,,
test,Paige,0,,,-7.826,0.041,-2.702,3.645,,-3.416,5.406,-2.611,6.946,15.034,,,,
test,Paige,2,,,-9.101,5.663,-0.003,4.938,,-16.253,6.68,-0.285,7.23,7.89,,,,
test,Paige,0,,,-14.054,4.657,-2.639,4.272,,-10.561,0.767,-2.688,5.228,10.427,,,,
test,Paige,0,,,-2.091,3.922,-2.633,4.671,,-16.264,2.68,-2.615,14.227,15.857,,,,
test,Paige,0,,,-2.091,3.922,-2.633,4.671,,-9.469,1.851,-2.63,7.664,9.537,,,,
test,Paige,2,,,-7.263,5.473,-0.004,1.403,,-11.871,10.835,-0.29,7.076,9.816,,,,
test,Paige,0,,,-9.479,0.954,-2.715,2.851,,-2.826,7.182,-2.61,9.114,14.973,,,,
test,Paige,0,,,-9.817,5.951,-2.64,2.074,,-8.765,-0.184,-2.694,6.225,6.269,,,,
test,Paige,2,,,-9.686,4.033,-0.003,5.981,,-14.071,6.628,-0.287,5.103,6.788,,,,
test,Paige,2,,,-7.263,5.473,-0.004,1.403,,-11.908,9.117,-0.296,5.911,8.103,,,,
test,Paige,2,,,-9.101,5.663,-0.003,4.938,,-11.871,10.835,-0.29,5.874,7.969,,,,
test,Paige,0,,,0.135,2.281,-2.637,1.779,,-12.175,2.067,-2.633,12.312,19.305,,,,
test,Paige,0,,,-2.091,3.922,-2.633,4.671,,-8.178,4.956,-2.641,6.174,6.174,,,,
test,Paige,0,,,-10.561,0.767,-2.688,5.681,,-2.826,7.182,-2.61,10.049,16.071,,,,
test,Paige,2,,,-9.101,5.663,-0.003,4.938,,-15.403,10.601,-0.288,8.011,10.052,,,,
test,Paige,2,,,-4.495,-0.794,0.04,0.443,,-3.592,5.03,-0.007,5.893,11.451,,,,
test,Paige,0,,,-13.793,2.348,-2.636,2.905,,-4.853,7.417,-2.433,10.279,19.467,,,,
test,Paige,0,,,-6.068,4.293,-2.64,4.763,,-13.793,2.348,-2.636,7.966,9.411,,,,
test,Paige,0,,,0.135,2.281,-2.637,1.779,,-9.817,5.951,-2.64,10.606,13.816,,,,
test,Paige,0,,,-0.706,3.907,-2.637,2.447,,-14.054,4.657,-2.639,13.369,23.926,,,,
test,Paige,0,,,-15.521,6.398,-2.626,5.226,,-3.587,1.545,-2.599,12.883,23.304,,,,
test,Paige,2,,,-7.005,3.71,0.005,2.137,,-10.532,10.97,-0.293,8.077,12.117,,,,
test,Paige,2,,,-9.88,2.568,0.003,0.127,,-11.879,7.407,0.006,5.235,6.154,,,,
test,Paige,2,,,-7.263,5.473,-0.004,1.403,,-10.818,10.005,-0.297,5.768,9.38,,,,
test,Paige,0,,,-8.178,4.956,-2.641,5.065,,-14.054,4.657,-2.639,5.884,9.523,,,,
test,Paige,0,,,-2.091,3.922,-2.633,4.671,,-9.817,5.951,-2.64,7.988,8.029,,,,
test,Paige,0,,,-4.467,0.059,-2.597,1.465,,-2.826,7.182,-2.61,7.309,8.555,,,,
test,Paige,0,,,-11.521,5.788,-2.635,4.062,,-9.442,-0.519,-2.713,6.641,7.3,,,,
test,Paige,2,,,-10.532,10.97,-0.293,4.888,,-5.932,5.632,0.013,7.053,11.656,,,,
test,Paige,2,,,-9.101,5.663,-0.003,4.938,,-16.752,3.985,-0.283,7.839,7.878,,,,
test,Paige,0,,,0.199,0.031,-2.639,0.21,,-3.416,5.406,-2.611,6.478,10.801,,,,
test,Paige,0,,,-14.775,2.257,-2.616,0.439,,-3.587,1.545,-2.599,11.21,19.685,,,,
test,Paige,0,,,-10.246,7.242,-2.636,3.606,,-2.826,7.182,-2.61,7.421,11.351,,,,
test,Paige,2,,,-10.645,5.64,-0.009,3.136,,-8.371,11.295,-0.284,6.102,9.414,,,,
test,Paige,0,,,-9.479,0.954,-2.715,2.851,,-4.597,2.729,-2.623,5.196,14.307,,,,
test,Paige,0,,,-8.178,4.956,-2.641,5.065,,-9.442,-0.519,-2.713,5.62,5.682,,,,
test,Paige,0,,,-14.054,4.657,-2.639,4.272,,-3.416,5.406,-2.611,10.665,18.422,,,,
test,Paige,2,,,-10.568,11.412,-0.289,4.443,,-5.932,5.632,0.013,7.416,11.926,,,,
test,Paige,2,,,-9.098,7.381,0.009,3.741,,-15.094,9.149,-0.289,6.258,11.451,,,,
test,Paige,2,,,-11.846,2.344,0.007,6.038,,-11.871,10.835,-0.29,8.496,8.496,,,,
test,Paige,0,,,0.199,0.031,-2.639,0.21,,-4.846,5.609,-2.617,7.521,12.355,,,,
test,Paige,0,,,-7.826,0.041,-2.702,3.645,,-2.826,7.182,-2.61,8.718,16.86,,,,
test,Paige,2,,,-15.424,2.939,-0.285,1.476,,-11.871,10.835,-0.29,8.659,12.932,,,,
test,Paige,2,,,-7.005,3.71,0.005,2.137,,-8.594,8.517,-0.283,5.071,15.891,,,,
test,Paige,0,,,-11.07,2.318,-2.633,5.416,,-16.264,2.68,-2.615,5.207,5.207,,,,
test,Paige,0,,,-16.264,2.68,-2.615,0.449,,-4.846,5.609,-2.617,11.788,20.138,,,,
test,Paige,2,,,-16.752,3.985,-0.283,4.499,,-11.871,10.835,-0.29,8.411,10.648,,,,
test,Paige,2,,,-16.253,6.68,-0.285,5.735,,-10.568,11.412,-0.289,7.397,11.22,,,,
test,Paige,0,,,-13.793,2.348,-2.636,2.905,,-4.467,0.059,-2.597,9.603,19.929,,,,
test,Paige,2,,,-15.424,2.939,-0.285,1.476,,-11.908,9.117,-0.296,7.109,11.219,,,,
test,Paige,0,,,1.411,4.172,-2.627,3.161,,-9.817,5.951,-2.64,11.367,11.535,,,,
test,Paige,2,,,-9.686,4.033,-0.003,5.981,,-15.403,10.601,-0.288,8.712,10.379,,,,
test,Paige,2,,,-3.855,1.013,0.035,1.077,,-4.77,6.945,0.02,6.002,6.081,,,,
test,Paige,2,,,-3.855,1.013,0.035,1.077,,-6.374,9.807,0.016,9.147,9.407,,,,
test,Paige,0,,,-9.469,1.851,-2.63,0.218,,-14.054,4.657,-2.639,5.375,8.5,,,,
test,Paige,0,,,-11.521,5.788,-2.635,4.062,,-7.826,0.041,-2.702,6.832,7.717,,,,
test,Paige,0,,,-10.246,7.242,-2.636,3.606,,-7.826,0.041,-2.702,7.597,8.257,,,,
test,Paige,0,,,-8.178,4.956,-2.641,5.065,,-2.826,7.182,-2.61,5.796,10.764,,,,
test,Paige,0,,,-14.054,4.657,-2.639,4.272,,-4.853,7.417,-2.433,9.608,21.791,,,,
test,Paige,0,,,-3.404,3.958,-2.639,4.92,,-14.054,4.657,-2.639,10.673,16.973,,,,
test,Paige,0,,,-8.863,2.862,-2.634,6.091,,-14.775,2.257,-2.616,5.943,5.979,,,,
test,Paige,0,,,-6.068,4.293,-2.64,4.763,,-14.775,2.257,-2.616,8.942,10.394,,,,
test,Paige,2,,,-4.495,-0.794,0.04,0.443,,-4.77,6.945,0.02,7.744,7.744,,,,
test,Paige,0,,,0.199,0.031,-2.639,0.21,,-10.561,0.767,-2.688,10.786,22.147,,,,
test,Paige,0,,,-0.706,3.907,-2.637,2.447,,-14.775,2.257,-2.616,14.165,22.585,,,,
test,Paige,0,,,-12.175,2.067,-2.633,4.131,,-3.416,5.406,-2.611,9.374,13.653,,,,
test,Paige,0,,,-2.091,3.922,-2.633,4.671,,-9.442,-0.519,-2.713,8.589,11.856,,,,
test,Paige,2,,,-1.218,2.539,-0.011,2.02,,-5.234,8.56,0.013,7.237,9.414,,,,
test,Paige,0,,,-4.765,3.967,-2.643,4.995,,-15.521,6.398,-2.626,11.028,20.61,,,,
test,Paige,0,,,-16.264,2.68,-2.615,0.449,,-10.314,-0.194,-2.697,6.608,10.864,,,,
test,Paige,2,,,-11.846,2.344,0.007,6.038,,-16.253,6.68,-0.285,6.19,6.314,,,,
test,Paige,2,,,-7.263,5.473,-0.004,1.403,,-11.846,2.344,0.007,5.549,6.854,,,,
test,Paige,0,,,-4.765,3.967,-2.643,4.995,,-9.817,5.951,-2.64,5.428,8.075,,,,
test,Paige,2,,,-9.88,2.568,0.003,0.127,,-10.568,11.412,-0.289,8.876,10.379,,,,
test,Paige,0,,,-10.246,7.242,-2.636,3.606,,-11.538,0.077,-2.692,7.281,8.608,,,,
test,Paige,0,,,-10.314,-0.194,-2.697,0.209,,-4.597,2.729,-2.623,6.421,15.653,,,,
test,Paige,0,,,0.199,0.031,-2.639,0.21,,-15.521,6.398,-2.626,16.961,28.601,,,,
train,Waimea,0,,,-2.312,6.07,-0.395,0.825,,-8.327,0.426,-0.582,8.251,12.529,,,,
train,Waimea,0,,,-1.316,6.722,-0.406,0.866,,-2.162,-2.406,-0.372,9.167,10.819,,,,
train,Waimea,0,,,-4.155,2.325,-0.405,3.979,,-9.392,3.286,-0.565,5.327,9.447,,,,
train,Waimea,2,,,-0.168,5.683,3.011,2.714,,1.326,10.677,3.039,5.213,5.321,,,,
train,Waimea,0,,,0.063,-0.614,-0.372,2.298,,-6.396,5.847,-0.386,9.136,12.783,,,,
train,Waimea,1,,,-4.325,-0.835,-3.399,6.159,,-7.396,6.474,-3.408,7.928,9.106,,,,
train,Waimea,1,,,-2.247,-2.261,-3.076,3.298,,-8.074,4.945,-3.409,9.274,11.249,,,,
train,Waimea,0,,,0.175,6.856,-0.4,0.721,,-6.396,5.847,-0.386,6.648,6.652,,,,
train,Waimea,1,,,-2.395,0.496,-3.396,3.549,,-8.814,4.833,-3.407,7.747,8.63,,,,
train,Waimea,0,,,-1.316,6.722,-0.406,0.866,,-8.821,6.74,-0.376,7.505,7.739,,,,
train,Waimea,2,,,-5.779,3.144,2.963,4.186,,0.073,7.48,3.016,7.284,14.864,,,,
train,Waimea,2,,,-5.779,3.144,2.963,4.186,,1.503,7.939,3.031,8.719,16.366,,,,
train,Waimea,0,,,0.025,2.49,-0.372,2.237,,-7.937,3.322,-0.576,8.008,10.078,,,,
train,Waimea,0,,,0.025,2.49,-0.372,2.237,,-10.088,6.669,-0.365,10.943,13.462,,,,
train,Waimea,0,,,0.094,0.943,-0.373,1.083,,-6.396,5.847,-0.386,8.135,11.228,,,,
train,Waimea,0,,,0.688,-2.624,-0.348,0.018,,-7.937,3.322,-0.576,10.478,15.234,,,,
train,Waimea,0,,,-11.768,0.575,-0.56,1.083,,-11.294,7.045,-0.353,6.491,12.541,,,,
train,Waimea,0,,,0.025,2.49,-0.372,2.237,,-11.529,3.543,-0.557,11.604,13.677,,,,
train,Waimea,0,,,-1.947,2.471,-0.386,5.387,,-7.937,3.322,-0.576,6.053,8.106,,,,
train,Waimea,0,,,-8.327,0.426,-0.582,4.234,,-4.041,4.604,-0.395,5.989,11.77,,,,
train,Waimea,0,,,0.175,6.856,-0.4,0.721,,-0.227,-1.31,-0.374,8.176,13.218,,,,
train,Waimea,0,,,-2.021,4.738,-0.391,5.101,,-9.392,3.286,-0.565,7.514,10.554,,,,
train,Waimea,0,,,-3.74,0.798,-0.394,4.875,,-8.821,6.74,-0.376,7.818,11.446,,,,
train,Waimea,1,,,-2.53,-1.05,-3.281,3.585,,-7.396,6.474,-3.408,8.961,11.43,,,,
train,Waimea,0,,,0.094,0.943,-0.373,1.083,,-7.937,3.322,-0.576,8.379,11.626,,,,
train,Waimea,2,,,-1.356,-1.707,2.984,2.675,,1.503,7.939,3.031,10.061,12.079,,,,
train,Waimea,0,,,-1.316,6.722,-0.406,0.866,,-0.227,-1.31,-0.374,8.105,11.721,,,,
train,Waimea,0,,,0.025,2.49,-0.372,2.237,,-6.396,5.847,-0.386,7.246,9.679,,,,
train,Waimea,2,,,-5.783,3.989,2.968,3.637,,1.503,7.939,3.031,8.288,17.21,,,,
train,Waimea,0,,,-1.568,-1.352,-0.374,4.763,,-8.821,6.74,-0.376,10.866,12.022,,,,
train,Waimea,0,,,-1.316,6.722,-0.406,0.866,,-9.392,3.286,-0.565,8.777,10.333,,,,
train,Waimea,0,,,-2.312,6.07,-0.395,0.825,,-9.392,3.286,-0.565,7.61,9.191,,,,
train,Waimea,2,,,-1.681,-2.905,2.997,1.427,,0.38,9.25,3.03,12.329,13.537,,,,
train,Waimea,0,,,-9.932,0.608,-0.573,3.763,,-4.111,5.683,-0.392,7.724,12.304,,,,
train,Waimea,0,,,-1.316,6.722,-0.406,0.866,,-6.848,2.338,-0.399,7.058,11.247,,,,
train,Waimea,1,,,-6.339,-0.413,-3.401,5.344,,-8.814,4.833,-3.407,5.8,5.8,,,,
train,Waimea,0,,,-2.162,-2.406,-0.372,2.169,,-9.932,0.608,-0.573,8.337,14.348,,,,
train,Waimea,0,,,-1.568,-1.352,-0.374,4.763,,-7.937,3.322,-0.576,7.902,8.486,,,,
train,Waimea,0,,,-2.081,3.561,-0.381,5.225,,-11.294,7.045,-0.353,9.85,11.652,,,,
train,Waimea,2,,,-1.681,-2.905,2.997,1.427,,1.503,7.939,3.031,11.302,13.251,,,,
train,Waimea,0,,,-2.162,-2.406,-0.372,2.169,,-4.111,5.683,-0.392,8.321,10.318,,,,
train,Waimea,2,,,-3.041,3.661,2.958,0.463,,-1.681,-2.905,2.997,6.706,6.907,,,,
train,Waimea,0,,,-2.985,6.475,-0.387,1.876,,-9.932,0.608,-0.573,9.095,13.6,,,,
train,Waimea,0,,,0.025,2.49,-0.372,2.237,,-7.303,6.695,-0.384,8.45,10.778,,,,
train,Waimea,0,,,-2.021,4.738,-0.391,5.101,,-8.327,0.426,-0.582,7.642,13.65,,,,
train,Waimea,2,,,-5.783,3.989,2.968,3.637,,-0.241,4.082,2.699,5.548,12.316,,,,
train,Waimea,0,,,-1.568,-1.352,-0.374,4.763,,-8.726,4.87,-0.381,9.484,10.234,,,,
train,Waimea,0,,,0.094,0.943,-0.373,1.083,,-4.111,5.683,-0.392,6.337,8.978,,,,
train,Waimea,2,,,-1.659,-0.249,2.97,3.307,,1.503,7.939,3.031,8.778,10.598,,,,
train,Waimea,2,,,-1.771,1.457,2.955,4.284,,0.38,9.25,3.03,8.084,9.173,,,,
train,Waimea,0,,,0.063,-0.614,-0.372,2.298,,-11.294,7.045,-0.353,13.698,17.825,,,,
train,Waimea,0,,,-2.081,3.561,-0.381,5.225,,-6.098,-0.682,-0.389,5.843,9.587,,,,
train,Waimea,0,,,-2.021,4.738,-0.391,5.101,,-10.088,6.669,-0.365,8.295,9.236,,,,
train,Waimea,0,,,0.063,-0.614,-0.372,2.298,,-10.088,6.669,-0.365,12.494,16.566,,,,
train,Waimea,0,,,-2.167,0.714,-0.386,5.168,,-7.937,3.322,-0.576,6.335,6.335,,,,
train,Waimea,0,,,-2.167,0.714,-0.386,5.168,,-9.392,3.286,-0.565,7.671,7.79,,,,
train,Waimea,0,,,-6.848,2.338,-0.399,5.043,,-10.088,6.669,-0.365,5.41,5.41,,,,
train,Waimea,0,,,0.175,6.856,-0.4,0.721,,-2.167,0.714,-0.386,6.573,9.197,,,,
train,Waimea,2,,,-5.783,3.989,2.968,3.637,,-0.168,5.683,3.011,5.865,13.902,,,,
train,Waimea,0,,,0.063,-0.614,-0.372,2.298,,-6.098,-0.682,-0.389,6.162,13.585,,,,
train,Waimea,0,,,-6.741,0.435,-0.402,5.652,,-8.821,6.74,-0.376,6.64,6.64,,,,
train,Waimea,0,,,0.688,-2.624,-0.348,0.018,,-8.327,0.426,-0.582,9.52,18.523,,,,
train,Waimea,0,,,-1.316,6.722,-0.406,0.866,,-2.167,0.714,-0.386,6.067,7.699,,,,
train,Waimea,2,,,-3.395,6.97,2.578,3.397,,-1.659,-0.249,2.97,7.436,7.436,,,,
train,Waimea,2,,,-1.982,2.177,2.952,5.113,,1.326,10.677,3.039,9.121,11.636,,,,
train,Waimea,0,,,-6.741,0.435,-0.402,5.652,,-11.768,0.575,-0.56,5.031,5.031,,,,
train,Waimea,0,,,-2.081,3.561,-0.381,5.225,,-6.741,0.435,-0.402,5.612,10.875,,,,
train,Waimea,0,,,-2.081,3.561,-0.381,5.225,,0.688,-2.624,-0.348,6.776,8.226,,,,
train,Waimea,1,,,-6.339,-0.413,-3.401,5.344,,-7.396,6.474,-3.408,6.967,7.048,,,,
train,Waimea,0,,,-2.081,3.561,-0.381,5.225,,-0.227,-1.31,-0.374,5.211,6.877,,,,
train,Waimea,2,,,-3.395,6.97,2.578,3.397,,-0.193,2.554,2.702,5.456,8.251,,,,
train,Waimea,0,,,-0.227,-1.31,-0.374,5.505,,-10.088,6.669,-0.365,12.685,17.27,,,,
train,Waimea,0,,,-11.768,0.575,-0.56,1.083,,-4.041,4.604,-0.395,8.716,15.214,,,,
train,Waimea,2,,,-1.659,-0.249,2.97,3.307,,-0.114,5.999,3.012,6.437,7.607,,,,
train,Waimea,2,,,-0.241,4.082,2.699,1.045,,0.38,9.25,3.03,5.215,5.215,,,,
train,Waimea,0,,,0.175,6.856,-0.4,0.721,,-6.098,-0.682,-0.389,9.807,15.935,,,,
train,Waimea,0,,,0.688,-2.624,-0.348,0.018,,-3.74,0.798,-0.394,5.596,10.475,,,,
train,Waimea,0,,,-1.316,6.722,-0.406,0.866,,-8.327,0.426,-0.582,9.424,13.671,,,,
train,Waimea,0,,,-2.021,4.738,-0.391,5.101,,-11.294,7.045,-0.353,9.555,10.495,,,,
train,Waimea,2,,,-3.889,2.82,2.955,1.95,,0.38,9.25,3.03,7.718,14.733,,,,
train,Waimea,2,,,-3.228,4.707,2.959,4.055,,1.326,10.677,3.039,7.51,14.447,,,,
train,Waimea,0,,,-1.316,6.722,-0.406,0.866,,-3.74,0.798,-0.394,6.401,9.275,,,,
train,Waimea,2,,,-5.779,3.144,2.963,4.186,,-1.356,-1.707,2.984,6.565,10.604,,,,
train,Waimea,2,,,-1.356,-1.707,2.984,2.675,,-0.195,4.998,3.005,6.804,8.085,,,,
train,Waimea,0,,,-2.081,3.561,-0.381,5.225,,-11.529,3.543,-0.557,9.45,12.781,,,,
train,Waimea,0,,,0.688,-2.624,-0.348,0.018,,-11.294,7.045,-0.353,15.397,19.878,,,,
train,Waimea,0,,,0.688,-2.624,-0.348,0.018,,-4.111,5.683,-0.392,9.594,12.586,,,,
train,Waimea,0,,,-2.167,0.714,-0.386,5.168,,-11.294,7.045,-0.353,11.108,11.582,,,,
train,Waimea,0,,,-2.985,6.475,-0.387,1.876,,-8.821,6.74,-0.376,5.842,6.053,,,,
train,Waimea,2,,,-1.681,-2.905,2.997,1.427,,-0.195,4.998,3.005,8.041,9.257,,,,
train,Waimea,2,,,-1.356,-1.707,2.984,2.675,,2.493,9.727,3.039,12.064,14.122,,,,
train,Waimea,2,,,-4.187,1.081,2.959,1.31,,1.503,7.939,3.031,8.911,16.199,,,,
train,Waimea,0,,,-2.312,6.07,-0.395,0.825,,-2.162,-2.406,-0.372,8.477,8.477,,,,
train,Waimea,1,,,-2.53,-1.05,-3.281,3.585,,-7.803,2.981,-3.413,6.638,8.078,,,,
