 startX, startY, startZ, goalX, goalY, goalZ
-3.859,2.448,-1.715,-10.533,3.593,-1.864
8.267,4.137,-0.347,3.363,0.955,-0.367
6.658,0.058,-0.336,5.842,6.72,-0.344
1.664,-0.902,-0.374,5.864,7.624,-0.339
7.426,0.097,-0.349,2.629,-1.853,-0.368
6.918,4.106,-0.564,4.304,-1.886,-0.366
6.918,4.106,-0.564,1.109,-2.455,-0.36
8.267,4.137,-0.347,2.629,-1.853,-0.368
5.765,4.215,-0.364,5.726,-0.813,-0.369
1.664,-0.902,-0.374,4.738,7.822,-0.329
-1.536,1.675,-0.369,4.738,7.822,-0.329
6.901,-1.6,-0.358,-0.42,-2.348,-0.346
2.629,-1.853,-0.368,5.693,6.091,-0.372
8.433,1.598,-0.338,2.629,-1.853,-0.368
5.479,-0.009,-3.079,3.173,5.984,-3.091
1.604,3.202,-0.364,7.265,0.07,-0.335
-0.449,3.222,-0.358,6.901,-1.6,-0.358
5.286,0.873,-0.366,6.838,7.752,-0.353
1.109,-2.455,-0.36,4.738,7.822,-0.329
1.604,3.202,-0.364,4.821,8.617,-0.57
5.54,2.447,-0.361,-1.536,1.675,-0.369
7.426,0.097,-0.349,5.693,6.091,-0.372
3.438,2.461,-0.365,1.109,-2.455,-0.36
6.658,0.058,-0.336,-0.436,-0.187,-0.367
-0.025,0.082,-3.105,5.479,-0.009,-3.079
5.739,-1.817,-0.357,6.838,7.752,-0.353
7.426,0.097,-0.349,4.738,7.822,-0.329
5.54,2.447,-0.361,1.109,-2.455,-0.36
5.54,2.447,-0.361,5.864,7.624,-0.339
-1.536,1.675,-0.369,3.438,2.461,-0.365
8.46,0.308,-0.339,-0.42,-2.348,-0.346
-0.28,1.588,-0.357,4.738,7.822,-0.329
7.265,0.07,-0.335,5.842,6.72,-0.344
-1.536,1.675,-0.369,4.821,8.617,-0.57
7.265,0.07,-0.335,1.664,-0.902,-0.374
3.438,2.461,-0.365,8.46,0.308,-0.339
5.83,0.046,-0.353,6.838,7.752,-0.353
-1.536,1.675,-0.369,5.864,7.624,-0.339
8.544,0.806,-0.343,1.109,-2.455,-0.36
-0.28,1.588,-0.357,5.864,7.624,-0.339
-0.397,-2.535,-3.097,5.198,-1.743,-3.068
-0.397,-2.535,-3.097,3.141,3.322,-3.101
6.896,4.061,-0.531,4.304,-1.886,-0.366
8.433,1.598,-0.338,4.821,8.617,-0.57
6.896,4.061,-0.531,-0.449,3.222,-0.358
1.604,3.202,-0.364,6.901,-1.6,-0.358
5.739,-1.817,-0.357,-0.42,-2.348,-0.346
-1.536,1.675,-0.369,4.304,-1.886,-0.366
1.109,-2.455,-0.36,6.838,7.752,-0.353
7.426,0.097,-0.349,-0.42,-2.348,-0.346
5.286,0.873,-0.366,5.864,7.624,-0.339
8.267,4.137,-0.347,5.739,-1.817,-0.357
8.544,0.806,-0.343,6.838,7.752,-0.353
6.901,-1.6,-0.358,-0.436,-0.187,-0.367
-1.536,1.675,-0.369,5.739,-1.817,-0.357
5.726,-0.813,-0.369,4.821,8.617,-0.57
5.54,2.447,-0.361,-0.42,-2.348,-0.346
-0.42,-2.348,-0.346,5.693,6.091,-0.372
5.765,4.215,-0.364,-0.449,3.222,-0.358
2.629,-1.853,-0.368,4.821,8.617,-0.57
6.918,4.106,-0.564,1.418,0.942,-0.368
8.433,1.598,-0.338,5.864,7.624,-0.339
1.731,-0.737,-3.105,3.33,4.436,-3.098
6.918,4.106,-0.564,2.629,-1.853,-0.368
4.614,6.111,-0.357,-0.439,8.389,-0.241
3.438,2.461,-0.365,8.433,1.598,-0.338
6.901,-1.6,-0.358,1.109,-2.455,-0.36
1.604,3.202,-0.364,8.433,1.598,-0.338
3.799,-1.776,-3.078,3.33,4.436,-3.098
-0.28,1.588,-0.357,5.83,0.046,-0.353
6.658,0.058,-0.336,4.738,7.822,-0.329
4.304,-1.886,-0.366,4.821,8.617,-0.57
-0.397,-2.535,-3.097,3.173,5.984,-3.091
1.604,3.202,-0.364,8.544,0.806,-0.343
5.765,4.215,-0.364,-0.42,-2.348,-0.346
-0.449,3.222,-0.358,6.658,0.058,-0.336
6.918,4.106,-0.564,-0.436,-0.187,-0.367
-0.449,3.222,-0.358,1.109,-2.455,-0.36
-0.436,-0.187,-0.367,6.838,7.752,-0.353
3.363,0.955,-0.367,6.838,7.752,-0.353
5.765,4.215,-0.364,6.901,-1.6,-0.358
5.54,2.447,-0.361,4.821,8.617,-0.57
8.433,1.598,-0.338,5.693,6.091,-0.372
1.418,0.942,-0.368,6.838,7.752,-0.353
6.896,4.061,-0.531,5.739,-1.817,-0.357
6.901,-1.6,-0.358,1.664,-0.902,-0.374
-0.449,3.222,-0.358,4.304,-1.886,-0.366
8.544,0.806,-0.343,5.693,6.091,-0.372
-0.28,1.588,-0.357,8.46,0.308,-0.339
4.304,-1.886,-0.366,-0.436,-0.187,-0.367
-0.28,1.588,-0.357,6.838,7.752,-0.353
5.286,0.873,-0.366,-0.436,-0.187,-0.367
7.265,0.07,-0.335,4.738,7.822,-0.329
-0.28,1.588,-0.357,7.426,0.097,-0.349
5.286,0.873,-0.366,5.842,6.72,-0.344
8.433,1.598,-0.338,5.842,6.72,-0.344
5.198,-1.743,-3.068,3.141,3.322,-3.101
1.604,3.202,-0.364,1.109,-2.455,-0.36
6.896,4.061,-0.531,6.901,-1.6,-0.358
-0.449,3.222,-0.358,5.726,-0.813,-0.369
1.418,0.942,-0.368,8.544,0.806,-0.343
1.862,5.202,-0.111,-1.291,9.477,-0.09
-2.063,1.893,-0.133,1.862,5.202,-0.111
-2.505,0.012,-0.097,-4.506,15.254,-0.081
-4.38,0.125,-0.089,-1.271,8.488,-0.092
-1.158,-0.004,-0.103,-1.274,12.011,-0.073
1.862,5.202,-0.111,-1.274,12.011,-0.073
-1.958,6.734,-0.11,-5.064,13.168,-0.079
0.017,0.094,-0.104,-0.961,6.696,-0.104
-0.961,6.696,-0.104,-4.506,15.254,-0.081
-2.505,0.012,-0.097,-1.259,10.435,-0.078
-3.545,1.887,-0.121,-1.958,6.734,-0.11
-0.785,1.905,-0.139,-4.506,15.254,-0.081
-1.271,8.488,-0.092,-5.064,13.168,-0.079
0.017,0.094,-0.104,-1.259,10.435,-0.078
1.862,5.202,-0.111,-3.585,11.959,-0.078
-1.158,-0.004,-0.103,-5.064,13.168,-0.079
1.679,0.26,-0.114,-1.958,6.734,-0.11
-1.158,-0.004,-0.103,-0.901,5.758,-0.109
0.017,0.094,-0.104,-1.337,11.934,-0.073
1.679,0.26,-0.114,-1.291,9.477,-0.09
1.353,2.357,-0.133,-5.064,13.168,-0.079
1.679,0.26,-0.114,-1.271,8.488,-0.092
1.353,2.357,-0.133,-3.585,11.959,-0.078
-1.158,-0.004,-0.103,-1.337,11.934,-0.073
-2.063,1.893,-0.133,-1.259,10.435,-0.078
-0.901,5.758,-0.109,-1.337,11.934,-0.073
-2.063,1.893,-0.133,-1.337,11.934,-0.073
-2.505,0.012,-0.097,1.862,5.202,-0.111
-2.505,0.012,-0.097,-1.271,8.488,-0.092
1.862,5.202,-0.111,-4.506,15.254,-0.081
1.679,0.26,-0.114,-5.064,13.168,-0.079
1.679,0.26,-0.114,-1.259,10.435,-0.078
-4.38,0.125,-0.089,-5.064,13.168,-0.079
-4.38,0.125,-0.089,-1.958,6.734,-0.11
0.017,0.094,-0.104,-4.506,15.254,-0.081
-1.158,-0.004,-0.103,-1.958,6.734,-0.11
1.353,2.357,-0.133,-1.271,8.488,-0.092
1.679,0.26,-0.114,-1.337,11.934,-0.073
-0.785,1.905,-0.139,-3.585,11.959,-0.078
-0.961,6.696,-0.104,-5.064,13.168,-0.079
0.017,0.094,-0.104,-1.958,6.734,-0.11
-1.958,6.734,-0.11,-4.506,15.254,-0.081
-0.901,5.758,-0.109,-1.681,14.821,-0.074
-4.38,0.125,-0.089,-0.961,6.696,-0.104
-3.545,1.887,-0.121,-1.337,11.934,-0.073
-4.38,0.125,-0.089,1.353,2.357,-0.133
-2.063,1.893,-0.133,-5.064,13.168,-0.079
-1.958,6.734,-0.11,-1.274,12.011,-0.073
-2.063,1.893,-0.133,-1.274,12.011,-0.073
0.526,4.197,-0.13,-5.064,13.168,-0.079
-0.901,5.758,-0.109,-5.064,13.168,-0.079
-4.38,0.125,-0.089,1.862,5.202,-0.111
-0.961,6.696,-0.104,-3.585,11.959,-0.078
1.353,2.357,-0.133,-1.958,6.734,-0.11
1.353,2.357,-0.133,-1.274,12.011,-0.073
-4.38,0.125,-0.089,-1.337,11.934,-0.073
-2.505,0.012,-0.097,-1.958,6.734,-0.11
-2.505,0.012,-0.097,-0.961,6.696,-0.104
0.017,0.094,-0.104,-5.064,13.168,-0.079
-3.545,1.887,-0.121,-3.585,11.959,-0.078
-4.38,0.125,-0.089,-1.259,10.435,-0.078
-4.38,0.125,-0.089,0.526,4.197,-0.13
-1.158,-0.004,-0.103,-4.506,15.254,-0.081
-1.958,6.734,-0.11,-3.585,11.959,-0.078
-1.158,-0.004,-0.103,-1.291,9.477,-0.09
-4.38,0.125,-0.089,-1.274,12.011,-0.073
-4.38,0.125,-0.089,1.679,0.26,-0.114
1.679,0.26,-0.114,-1.681,14.821,-0.074
0.017,0.094,-0.104,-1.291,9.477,-0.09
-1.291,9.477,-0.09,-4.506,15.254,-0.081
-3.545,1.887,-0.121,-1.271,8.488,-0.092
1.679,0.26,-0.114,-1.274,12.011,-0.073
-4.38,0.125,-0.089,-1.681,14.821,-0.074
-3.545,1.887,-0.121,-1.681,14.821,-0.074
0.526,4.197,-0.13,-1.274,12.011,-0.073
1.353,2.357,-0.133,-4.506,15.254,-0.081
-4.38,0.125,-0.089,-0.901,5.758,-0.109
-0.961,6.696,-0.104,-1.274,12.011,-0.073
0.017,0.094,-0.104,-3.585,11.959,-0.078
-2.063,1.893,-0.133,-4.506,15.254,-0.081
0.526,4.197,-0.13,-3.585,11.959,-0.078
-4.38,0.125,-0.089,-3.585,11.959,-0.078
-2.505,0.012,-0.097,-0.901,5.758,-0.109
0.017,0.094,-0.104,1.862,5.202,-0.111
-3.545,1.887,-0.121,-1.274,12.011,-0.073
-4.38,0.125,-0.089,-4.506,15.254,-0.081
-1.271,8.488,-0.092,-1.681,14.821,-0.074
-1.158,-0.004,-0.103,-1.271,8.488,-0.092
0.526,4.197,-0.13,-4.506,15.254,-0.081
-0.901,5.758,-0.109,-3.585,11.959,-0.078
-2.063,1.893,-0.133,-1.681,14.821,-0.074
-2.505,0.012,-0.097,-1.291,9.477,-0.09
1.862,5.202,-0.111,-1.337,11.934,-0.073
-3.545,1.887,-0.121,-1.259,10.435,-0.078
1.862,5.202,-0.111,-5.064,13.168,-0.079
-1.958,6.734,-0.11,-1.337,11.934,-0.073
-1.958,6.734,-0.11,-1.681,14.821,-0.074
1.862,5.202,-0.111,-1.259,10.435,-0.078
0.017,0.094,-0.104,-1.681,14.821,-0.074
-2.505,0.012,-0.097,-1.337,11.934,-0.073
8.346,-5.521,0.88,7.664,3.964,0.886
10.539,-3.674,0.928,7.664,3.964,0.886
7.479,-3.965,0.865,7.664,3.964,0.886
7.479,-3.965,0.865,7.503,2.749,0.877
8.346,-5.521,0.88,8.386,4.901,0.892
7.506,-5.04,0.873,7.503,2.749,0.877
7.493,0.265,0.859,7.506,-5.04,0.873
10.438,-2.437,0.923,8.386,4.901,0.892
10.406,-4.905,0.885,7.664,3.964,0.886
10.019,-5.465,0.889,7.664,3.964,0.886
7.462,-1.557,0.861,8.386,4.901,0.892
6.465,-1.602,-0.437,3.948,2.775,-0.425
5.4,-2.168,-0.442,5.186,5.946,-0.39
6.465,-1.602,-0.437,2.542,2.77,-0.409
10.019,-5.465,0.889,8.061,6.021,0.904
7.506,-5.04,0.873,8.386,4.901,0.892
4.424,-1.452,-0.44,5.196,4.139,-0.414
7.417,1.419,0.843,8.346,-5.521,0.88
7.479,-3.965,0.865,8.061,6.021,0.904
7.493,0.265,0.859,10.019,-5.465,0.889
7.462,-1.557,0.861,7.514,-6.788,0.898
7.493,0.265,0.859,7.163,-6.911,0.901
7.417,1.419,0.843,10.406,-4.905,0.885
7.493,0.265,0.859,8.061,6.021,0.904
3.239,-0.488,-0.441,5.196,4.139,-0.414
10.406,-4.905,0.885,8.386,4.901,0.892
7.514,-6.788,0.898,7.503,2.749,0.877
7.479,-3.965,0.865,8.386,4.901,0.892
7.514,-6.788,0.898,10.438,-2.437,0.923
7.417,1.419,0.843,7.506,-5.04,0.873
7.417,1.419,0.843,7.514,-6.788,0.898
7.514,-6.788,0.898,8.386,4.901,0.892
7.163,-6.911,0.901,8.386,4.901,0.892
7.462,-1.557,0.861,8.061,6.021,0.904
5.4,-2.168,-0.442,5.196,4.139,-0.414
4.378,0.415,-0.435,5.186,5.946,-0.39
7.417,1.419,0.843,7.479,-3.965,0.865
6.407,0.342,-0.435,5.186,5.946,-0.39
10.438,-2.437,0.923,8.061,6.021,0.904
7.417,1.419,0.843,10.539,-3.674,0.928
7.462,-1.557,0.861,7.163,-6.911,0.901
6.465,-1.602,-0.437,5.196,4.139,-0.414
10.019,-5.465,0.889,7.503,2.749,0.877
7.417,1.419,0.843,10.019,-5.465,0.889
5.4,-2.168,-0.442,2.542,2.77,-0.409
10.438,-2.437,0.923,7.503,2.749,0.877
6.465,-1.602,-0.437,5.186,5.946,-0.39
10.539,-3.674,0.928,8.061,6.021,0.904
10.406,-4.905,0.885,8.061,6.021,0.904
8.346,-5.521,0.88,7.503,2.749,0.877
7.163,-6.911,0.901,8.061,6.021,0.904
7.514,-6.788,0.898,7.664,3.964,0.886
7.514,-6.788,0.898,8.061,6.021,0.904
5.4,-2.168,-0.442,3.948,2.775,-0.425
8.346,-5.521,0.88,8.061,6.021,0.904
7.506,-5.04,0.873,7.664,3.964,0.886
7.444,-2.603,0.864,8.386,4.901,0.892
3.239,-0.488,-0.441,5.186,5.946,-0.39
7.417,1.419,0.843,7.163,-6.911,0.901
10.406,-4.905,0.885,7.503,2.749,0.877
10.539,-3.674,0.928,7.503,2.749,0.877
7.444,-2.603,0.864,7.664,3.964,0.886
7.506,-5.04,0.873,8.061,6.021,0.904
10.019,-5.465,0.889,8.386,4.901,0.892
7.444,-2.603,0.864,8.061,6.021,0.904
4.424,-1.452,-0.44,5.186,5.946,-0.39
7.163,-6.911,0.901,7.503,2.749,0.877
7.493,0.265,0.859,7.514,-6.788,0.898
10.539,-3.674,0.928,8.386,4.901,0.892
7.444,-2.603,0.864,7.503,2.749,0.877
7.163,-6.911,0.901,10.438,-2.437,0.923
10.438,-2.437,0.923,7.664,3.964,0.886
7.493,0.265,0.859,10.406,-4.905,0.885
7.462,-1.557,0.861,7.664,3.964,0.886
7.163,-6.911,0.901,7.664,3.964,0.886
7.493,0.265,0.859,8.346,-5.521,0.88
7.493,0.265,0.859,10.539,-3.674,0.928
7.417,1.419,0.843,10.438,-2.437,0.923
7.493,0.265,0.859,8.386,4.901,0.892
7.163,-6.911,0.901,10.539,-3.674,0.928
7.462,-1.557,0.861,10.019,-5.465,0.889
7.417,1.419,0.843,8.061,6.021,0.904
5.4,-2.168,-0.442,4.859,2.438,-0.424
4.424,-1.452,-0.44,2.542,2.77,-0.409
5.186,5.946,-0.39,5.737,1.402,-0.243
6.407,0.342,-0.435,2.542,2.77,-0.409
4.854,1.403,-0.436,5.186,5.946,-0.39
7.462,-1.557,0.861,10.406,-4.905,0.885
6.465,-1.602,-0.437,4.859,2.438,-0.424
7.514,-6.788,0.898,10.539,-3.674,0.928
7.444,-2.603,0.864,7.163,-6.911,0.901
7.462,-1.557,0.861,7.503,2.749,0.877
4.424,-1.452,-0.44,3.948,2.775,-0.425
7.493,0.265,0.859,7.479,-3.965,0.865
7.444,-2.603,0.864,7.514,-6.788,0.898
5.186,5.946,-0.39,2.542,2.77,-0.409
7.462,-1.557,0.861,8.346,-5.521,0.88
7.417,1.419,0.843,7.444,-2.603,0.864
7.493,0.265,0.859,10.438,-2.437,0.923
6.407,0.342,-0.435,5.196,4.139,-0.414
-2.244,7.858,-0.296,-0.519,-1.925,-0.299
0.56,10.889,-0.272,-0.509,-0.212,-0.31
-4.736,9.975,-0.285,0.237,1.43,-0.309
-2.149,2.584,2.804,0.123,8.23,2.663
-4.711,6.365,-0.299,-3.257,12.835,-0.241
0.721,8.76,-0.286,-4.711,6.365,-0.299
-1.603,2.998,-0.308,0.698,12.933,-0.226
0.56,10.889,-0.272,-5.377,3.245,-0.301
-4.736,9.975,-0.285,-3.57,1.445,-0.307
-3.024,-0.82,2.684,-0.978,11.666,2.659
-5.018,-0.207,2.695,-1.895,8.259,2.655
0.039,-0.111,2.679,-1.442,10.208,2.657
-1.65,4.61,-0.306,-2.525,10.127,-0.288
-1.354,-1.932,2.694,-0.978,11.666,2.659
-0.809,8.767,-0.289,0.237,1.43,-0.309
-2.116,-1.971,-0.287,-5.377,3.245,-0.301
-2.244,7.858,-0.296,-5.394,-1.666,-0.286
-1.722,4.618,2.804,-5.018,-0.207,2.695
-1.603,2.998,-0.308,-0.519,-1.925,-0.299
-2.525,10.127,-0.288,-5.354,1.48,-0.307
-3.014,6.319,-0.3,-5.354,1.48,-0.307
-1.656,6.118,-0.301,-0.519,-1.925,-0.299
-1.603,2.998,-0.308,-1.366,12.059,-0.237
0.721,8.76,-0.286,-0.519,-1.925,-0.299
0.56,10.889,-0.272,-2.116,-1.971,-0.287
-2.116,-1.971,-0.287,-1.366,12.059,-0.237
-0.809,8.767,-0.289,-3.939,-2.108,-0.292
0.039,-0.111,2.679,-0.978,11.666,2.659
-3.799,10.275,-0.285,0.237,1.43,-0.309
0.56,10.889,-0.272,-0.519,-1.925,-0.299
0.237,1.43,-0.309,-5.394,-1.666,-0.286
-5.354,1.48,-0.307,-3.257,12.835,-0.241
-1.791,6.241,2.795,-0.978,11.666,2.659
-4.705,7.4,-0.296,-0.519,-1.925,-0.299
-2.244,7.858,-0.296,-1.828,-0.241,-0.301
-1.668,1.48,-0.307,0.698,12.933,-0.226
0.346,6.169,-0.304,-0.519,-1.925,-0.299
-3.014,6.319,-0.3,-3.939,-2.108,-0.292
-1.722,4.618,2.804,-1.442,10.208,2.657
-1.41,11.212,-0.28,-1.828,-0.241,-0.301
-1.41,11.212,-0.28,-1.603,2.998,-0.308
0.721,8.76,-0.286,-1.603,2.998,-0.308
-0.509,-0.212,-0.31,-1.366,12.059,-0.237
-1.41,11.212,-0.28,-5.377,3.245,-0.301
0.56,10.889,-0.272,-3.57,1.445,-0.307
-0.809,8.767,-0.289,-1.668,1.48,-0.307
-2.116,-1.971,-0.287,-3.257,12.835,-0.241
-1.828,-0.241,-0.301,-5.401,5.042,-0.298
-3.024,-0.82,2.684,0.22,6.965,2.666
0.56,10.889,-0.272,-3.939,-2.108,-0.292
-1.722,4.618,2.804,0.039,-0.111,2.679
-0.509,-0.212,-0.31,-5.377,3.245,-0.301
-2.116,-1.971,-0.287,-5.401,5.042,-0.298
0.56,10.889,-0.272,-4.736,9.975,-0.285
-1.791,6.241,2.795,0.039,-0.111,2.679
0.56,10.889,-0.272,0.237,1.43,-0.309
-4.705,7.4,-0.296,-0.509,-0.212,-0.31
-3.939,-2.108,-0.292,-3.257,12.835,-0.241
-1.354,-1.932,2.694,-1.776,7.026,2.657
-1.791,6.241,2.795,-2.71,1.277,2.666
-5.018,-0.207,2.695,0.039,-0.111,2.679
-2.525,10.127,-0.288,-5.394,-1.666,-0.286
0.346,6.169,-0.304,-3.57,1.445,-0.307
-1.41,11.212,-0.28,-5.394,-1.666,-0.286
-3.939,-2.108,-0.292,0.698,12.933,-0.226
0.346,6.169,-0.304,-4.705,7.4,-0.296
0.56,10.889,-0.272,-4.762,8.81,-0.289
-1.41,11.212,-0.28,-0.519,-1.925,-0.299
-5.354,1.48,-0.307,-1.366,12.059,-0.237
-2.71,1.277,2.666,-1.776,7.026,2.657
-0.509,-0.212,-0.31,-5.394,-1.666,-0.286
0.237,1.43,-0.309,0.698,12.933,-0.226
0.721,8.76,-0.286,-5.401,5.042,-0.298
-1.656,6.118,-0.301,-2.116,-1.971,-0.287
-3.799,10.275,-0.285,-5.354,1.48,-0.307
-0.809,8.767,-0.289,-1.603,2.998,-0.308
-4.736,9.975,-0.285,-1.828,-0.241,-0.301
-4.762,8.81,-0.289,-1.828,-0.241,-0.301
-3.014,6.319,-0.3,-0.509,-0.212,-0.31
-2.244,7.858,-0.296,-0.509,-0.212,-0.31
-4.705,7.4,-0.296,-1.366,12.059,-0.237
0.346,6.169,-0.304,-5.394,-1.666,-0.286
-1.354,-1.932,2.694,0.22,6.965,2.666
-5.354,1.48,-0.307,0.698,12.933,-0.226
-1.656,6.118,-0.301,-0.509,-0.212,-0.31
0.721,8.76,-0.286,-5.354,1.48,-0.307
-2.116,-1.971,-0.287,0.698,12.933,-0.226
-4.736,9.975,-0.285,-1.603,2.998,-0.308
-4.711,6.365,-0.299,-1.828,-0.241,-0.301
-5.018,-0.207,2.695,-1.776,7.026,2.657
-3.57,1.445,-0.307,-3.257,12.835,-0.241
-3.939,-2.108,-0.292,-5.401,5.042,-0.298
-5.401,5.042,-0.298,0.698,12.933,-0.226
-0.519,-1.925,-0.299,0.698,12.933,-0.226
-3.014,6.319,-0.3,-5.394,-1.666,-0.286
-2.244,7.858,-0.296,-2.116,-1.971,-0.287
-0.519,-1.925,-0.299,-5.354,1.48,-0.307
-3.799,10.275,-0.285,-0.509,-0.212,-0.31
-1.656,6.118,-0.301,0.237,1.43,-0.309
0.721,8.76,-0.286,0.237,1.43,-0.309
-6.983,-6.092,-3.167,-9.796,1.519,-3.16
-15.789,-6.897,-0.045,-14.227,-1.742,-0.051
-2.917,-7.052,-3.003,-10.467,-2.948,-3.174
-8.221,-2.214,-0.305,-0.91,-2.651,-0.055
-16.474,0.181,-0.021,-6.159,-3.969,-0.06
-8.229,-2.444,-3.173,-14.443,-2.289,-3.135
-13.051,0.611,-0.04,-7.084,-3.854,-0.061
-6.16,-7.307,-0.076,-2.063,1.251,-0.072
-2.845,-5.712,-3.005,-15.904,-4.429,-3.114
-1.578,-0.193,-3.063,-5.383,-3.915,-3.011
-8.752,-3.847,-0.163,-3.592,-2.938,-0.065
-10.364,-7.612,-0.545,-3.093,-7.736,-0.255
-12.264,-2.045,-0.062,-2.935,3.475,0.212
-6.602,-2.29,-3.163,-13.333,0.238,-3.156
-10.703,-3.86,-0.161,-2.063,1.251,-0.072
-13.037,1.41,-0.077,-6.159,-3.969,-0.06
-8.462,2.128,-0.297,-3.712,-3.856,-0.059
-2.845,-5.712,-3.005,-15.995,-2.886,-3.124
-12.407,-3.87,-0.068,-0.91,-2.651,-0.055
-2.917,-7.052,-3.003,-12.37,-1.922,-3.151
-14.227,-1.742,-0.051,-7.139,-0.85,-0.299
-10.364,-7.612,-0.545,-4.81,-3.93,-0.061
-12.264,-2.045,-0.062,-0.91,-2.651,-0.055
-9.152,-7.494,-0.159,-7.139,-0.85,-0.299
-12.519,-6.793,-0.061,-7.139,-0.85,-0.299
0.276,-0.12,-3.063,-15.904,-4.429,-3.114
-6.939,-3.873,-3.012,-5.958,1.11,-3.151
-7.636,0.813,-0.302,-3.712,-3.856,-0.059
-3.215,-1.366,-3.063,-8.339,-4.929,-3.172
-13.051,0.611,-0.04,-7.139,-0.85,-0.299
-10.703,-3.86,-0.161,-6.16,-7.307,-0.076
-13.037,1.41,-0.077,-6.16,-7.307,-0.076
-12.407,-3.87,-0.068,-2.968,-4.751,-0.25
-10.364,-7.612,-0.545,-14.227,-1.742,-0.051
-3.674,-2.886,-3.062,-11.945,-3.862,-3.14
-12.264,-2.045,-0.062,-2.063,1.251,-0.072
-10.364,-7.612,-0.545,-3.592,-2.938,-0.065
-13.051,0.611,-0.04,-2.063,1.251,-0.072
-16.326,-4.69,-0.042,-0.91,-2.651,-0.055
-12.264,-2.045,-0.062,-2.968,-4.751,-0.25
-13.051,0.611,-0.04,-2.441,-1.778,-0.068
-13.051,0.611,-0.04,-2.935,3.475,0.212
-5.958,1.11,-3.151,-15.995,-2.886,-3.124
-5.383,-3.915,-3.011,-12.37,-1.922,-3.151
-3.215,-1.366,-3.063,-8.403,-3.817,-3.173
-13.037,1.41,-0.077,-3.592,-2.938,-0.065
-6.075,-5,-0.063,-2.935,3.475,0.212
-16.316,-1.9,-0.039,-7.084,-3.854,-0.061
-10.703,-3.86,-0.161,-2.968,-4.751,-0.25
-12.431,-5.654,-0.07,-7.084,-3.854,-0.061
-7.636,0.813,-0.302,-3.063,-6.326,-0.255
-1.968,-3.876,-3.06,-6.23,-0.561,-3.155
-5.958,1.11,-3.151,-12.37,-1.922,-3.151
-8.698,-5.715,-0.16,-13.037,1.41,-0.077
-1.968,-3.876,-3.06,-8.229,-2.444,-3.173
-12.407,-3.87,-0.068,-3.063,-6.326,-0.255
-2.917,-7.052,-3.003,-15.995,-2.886,-3.124
-2.964,-3.943,-3.062,-14.443,-2.289,-3.135
-13.051,0.611,-0.04,-2.093,0.309,-0.063
-12.264,-2.045,-0.062,-3.063,-6.326,-0.255
-14.037,-7.141,-0.059,-4.81,-3.93,-0.061
-2.845,-5.712,-3.005,-11.945,-3.862,-3.14
-8.403,-3.817,-3.173,-9.796,1.519,-3.16
-15.789,-6.897,-0.045,-4.57,-5.648,-0.07
-3.674,-2.886,-3.062,-13.333,0.238,-3.156
-5.958,1.11,-3.151,-11.669,-2.661,-3.152
-8.752,-3.847,-0.163,-16.326,-4.69,-0.042
-2.845,-5.712,-3.005,-8.661,-7.38,-3.15
-7.084,-3.854,-0.061,-0.91,-2.651,-0.055
-7.084,-3.854,-0.061,-3.093,-7.736,-0.255
-9.152,-7.494,-0.159,-3.712,-3.856,-0.059
-13.761,-4.804,-0.064,-3.712,-3.856,-0.059
-6.939,-3.873,-3.012,-13.333,0.238,-3.156
-10.364,-7.612,-0.545,-2.062,2.332,-0.077
-13.761,-4.804,-0.064,-8.462,2.128,-0.297
-10.364,-7.612,-0.545,-4.57,-5.648,-0.07
-12.431,-5.654,-0.07,-8.221,-2.214,-0.305
-4.57,-5.648,-0.07,-2.935,3.475,0.212
-6.602,-2.29,-3.163,-11.669,-2.661,-3.152
-5.958,1.11,-3.151,-15.904,-4.429,-3.114
-16.474,0.181,-0.021,-3.592,-2.938,-0.065
-12.431,-5.654,-0.07,-16.316,-1.9,-0.039
-9.796,1.519,-3.16,-11.945,-3.862,-3.14
-12.519,-6.793,-0.061,-2.441,-1.778,-0.068
-1.578,-0.193,-3.063,-8.229,-2.444,-3.173
-8.698,-5.715,-0.16,-7.636,0.813,-0.302
0.276,-0.12,-3.063,-10.467,-2.948,-3.174
-2.964,-3.943,-3.062,-9.796,1.519,-3.16
-13.037,1.41,-0.077,-4.57,-5.648,-0.07
-14.037,-7.141,-0.059,-6.075,-5,-0.063
-14.037,-7.141,-0.059,-4.57,-5.648,-0.07
-16.326,-4.69,-0.042,-2.062,2.332,-0.077
-2.845,-5.712,-3.005,-14.443,-2.289,-3.135
-13.761,-4.804,-0.064,-7.084,-3.854,-0.061
0.276,-0.12,-3.063,-12.37,-1.922,-3.151
-10.703,-3.86,-0.161,-15.789,-6.897,-0.045
-12.519,-6.793,-0.061,-6.159,-3.969,-0.06
-10.703,-3.86,-0.161,-16.316,-1.9,-0.039
-14.037,-7.141,-0.059,-16.474,0.181,-0.021
-14.037,-7.141,-0.059,-6.16,-7.307,-0.076
0.962,-6.377,-0.049,1.984,0.655,-0.021
-0.477,-5.49,-0.036,2.012,-0.115,-0.052
-0.477,-5.49,-0.036,2.407,0.002,-0.053
-0.477,-5.49,-0.036,1.984,0.655,-0.021
0.962,-6.377,-0.049,2.012,-0.115,-0.052
0.962,-6.377,-0.049,2.407,0.002,-0.053
0.815,-4.458,-0.051,1.984,0.655,-0.021
